GAME_ID,home_score_mean,home_score_std,home_score_min,home_score_max,home_score_last_1,home_score_last_2,home_score_last_3,score_margin_mean,score_margin_std,score_margin_min,score_margin_max,score_margin_last_1,score_margin_last_2,score_margin_last_3,pred_outcome_mean,pred_outcome_std,pred_outcome_min,pred_outcome_max,pred_outcome_last_1,pred_outcome_last_2,pred_outcome_last_3,home_win_rate,visitor_win_rate,intercept
21701095,21.76,13.834102789845101,0,45,45,40,37,4.32,4.679487151387426,-4,12,0,-3,-4,0.6128186650875004,0.1547921568839623,0.3145467946822631,0.8451746207452936,0.4531765805334585,0.3482757779000722,0.3145467946822631,0.4942528735632184,0.7333333333333333,1
21701100,20.28,16.33773546119535,0,49,49,47,45,-9.32,5.497053756331659,-18,1,-5,-2,-4,0.27227383153412255,0.1581682015129923,0.07931132590375647,0.5939069141859012,0.3689298521429053,0.4826595078706377,0.4053382368431656,0.5862068965517241,0.4942528735632184,1
21701105,23.08,15.813715565925675,0,51,51,48,45,-4.52,2.5941472587345538,-10,0,-4,-7,-10,0.27942976688353754,0.07889609483434873,0.1314865094661576,0.4447357073899405,0.2741527096328793,0.19364886843437826,0.1314865094661576,0.3406593406593407,0.4942528735632184,1
21701110,26.0,16.4851448279959,0,52,52,47,47,10.76,7.971348693916231,0,22,21,17,19,0.7770162910054836,0.17039437853424902,0.5079467348394694,0.9650084003460548,0.9588403311059522,0.9279046948330336,0.9450697560783012,0.5053763440860215,0.6179775280898876,1
21701115,34.52,18.874575491915042,0,62,62,61,60,8.44,4.481785358537376,-2,16,8,12,13,0.8023302091731123,0.10063914176836573,0.5103226247737913,0.9338852770279072,0.7991539250985632,0.8803723015643733,0.8946071618925167,0.5862068965517241,0.4942528735632184,1
21701120,30.64,19.12460195664213,0,61,61,56,54,1.88,5.093682361514114,-6,12,4,4,2,0.5672128714916426,0.16383401923601634,0.2955616881120043,0.8597488237411146,0.6355797568569687,0.6413148446818494,0.5664040062005324,0.5080645161290323,0.5245901639344263,1
21701125,26.04,15.46216026304216,0,48,48,48,47,5.56,3.299454500368205,-1,11,6,7,8,0.7019962913112298,0.09844527537233294,0.489777164290569,0.8440040926121791,0.7187773803674348,0.7470054607834568,0.7730184399696032,0.5053763440860215,0.5365853658536586,1
21701130,21.36,11.902537544574265,0,39,39,36,34,-3.2,3.7841775856849003,-11,1,-8,-11,-11,0.4612918504380611,0.13228349477006962,0.20066799079792316,0.6149729264710915,0.2841891752337124,0.20155654909504853,0.2007859083305029,0.5245901639344263,0.3406593406593407,1
21701135,25.76,15.71058242077613,0,51,51,47,46,7.52,4.640000000000001,0,17,4,5,4,0.7854581186506393,0.10922825075663792,0.581109031108015,0.9453017674567046,0.6972661164442827,0.7323706344632422,0.6985342011467789,0.5934065934065934,0.5172413793103449,1
21701140,26.36,16.007198380728592,0,51,51,47,45,-0.84,1.8906083676954357,-5,3,-2,-3,-1,0.5281778311047252,0.06916685717978688,0.3790577346263836,0.6614868217451445,0.471944863025705,0.4380564792977195,0.5138056488759679,0.6333333333333333,0.632183908045977,1
21701145,21.8,14.039943019827396,0,46,46,44,39,3.12,2.970791140420343,-2,10,8,6,3,0.7173173112731014,0.08368521631603462,0.5539560529670976,0.8785314797679827,0.842990822247425,0.7982445141776888,0.7166668984781257,0.7333333333333333,0.6551724137931035,1
21701150,22.84,15.652935826866473,0,49,49,45,42,-0.92,4.551219616762082,-7,10,-2,-3,-4,0.41487992026145265,0.16118645599698672,0.20894248317842093,0.7865385118550452,0.3552089046684219,0.3245509361954533,0.2920898402552354,0.4022988505747127,0.5862068965517241,1
21701155,20.28,12.663396068985602,0,41,41,40,40,1.96,2.6605262637305427,-2,7,0,2,3,0.5345504148772339,0.09683439220445146,0.3899732465567968,0.7156461078435883,0.4556345541571292,0.531939046445495,0.5655313936137161,0.33333333333333337,0.3678160919540228,1
21701160,21.8,14.634206503941373,0,47,47,45,42,-1.2,1.9390719429665315,-6,3,0,2,-1,0.5138581595916275,0.07119125485059712,0.33935871837189696,0.664660995352412,0.5473332942050395,0.6231123525581266,0.5103419218576541,0.5365853658536586,0.43678160919540227,1
21701165,24.24,12.719371053633116,0,44,44,42,42,2.24,3.6252448193191036,-3,10,0,0,4,0.5918648416655292,0.12440402915171427,0.3958697577131324,0.8303287487811167,0.5112598270189321,0.5122073727664542,0.6566000705678537,0.4942528735632184,0.5041322314049588,1
21701170,28.12,17.044224828369288,0,56,56,51,50,5.8,3.730951621235526,0,13,5,2,1,0.6603040697920113,0.11889087438981641,0.4715561507170374,0.860064818759147,0.6270445321324755,0.5201829651050569,0.4786179639914589,0.3536585365853659,0.3858267716535433,1
21701175,27.96,18.320436676018396,0,62,62,56,56,3.36,4.585891407349284,-5,14,14,10,10,0.5662519617073313,0.1471745045655888,0.28640202896975625,0.8617213803267865,0.8617213803267865,0.7761472093699909,0.7728584431627958,0.5041322314049588,0.7840909090909091,1
21701180,22.0,14.347125147568763,0,49,49,47,40,-1.32,3.0029319006597537,-8,2,-1,0,-5,0.4699067264155521,0.11187352258234659,0.2357981923155319,0.602432586609686,0.4629530114079243,0.5024687430183695,0.32463637592825306,0.4942528735632184,0.5080645161290323,1
21701185,27.2,15.582040944625964,0,51,51,49,48,-2.64,3.4857423886454946,-9,3,-5,-7,-5,0.4833745526656555,0.13189722344759422,0.25508527214153554,0.686547972583598,0.38183744512107337,0.3128024801860217,0.3799459886981936,0.6333333333333333,0.5365853658536586,1
21701190,26.52,17.679638005343886,0,58,58,56,52,0.56,4.445941969931681,-5,11,7,8,10,0.4383542659114185,0.15052477884247076,0.26442535191242955,0.7816442091324894,0.656188695382234,0.6909769300056187,0.7545477651165327,0.33333333333333337,0.5080645161290323,1
21701195,30.92,18.20751493202738,0,60,60,57,54,-6.2,2.7129319932501073,-11,0,-5,-6,-7,0.4598758290970897,0.10664729351687713,0.28436374174687795,0.7132633932407736,0.485477446231778,0.4497107858264112,0.4123740417496311,0.7840909090909091,0.4022988505747127,1
21701200,29.68,19.288794674629102,0,59,59,58,57,6.08,5.003358871798024,-2,14,13,13,14,0.7844995990240013,0.11181151387250564,0.5698760139207855,0.9283053110677436,0.9184476672631442,0.9182057446267528,0.9283053110677436,0.632183908045977,0.3536585365853659,1
21701205,27.32,17.402804371709752,0,62,62,55,51,3.48,3.16379518932563,-2,10,10,5,3,0.49989407555462617,0.11129843329090423,0.3192641965986687,0.7092302884008037,0.7092302884008037,0.5393722845841421,0.4645521543828288,0.26436781609195403,0.5365853658536586,1
21701210,17.68,13.433450785259907,0,41,41,41,36,-7.8,2.966479394838265,-12,0,-8,-6,-11,0.40366133910529806,0.11069835971997363,0.2538247929090716,0.6954922916024262,0.3837266517155529,0.4563816950456477,0.2826460398259653,0.7333333333333333,0.3678160919540228,1
21701215,22.16,15.332788396113736,0,52,52,46,46,-4.76,3.289741631192334,-10,2,-2,-6,-3,0.34267844838454037,0.11147812800300015,0.18147142803329047,0.5970332338130088,0.4142195814990123,0.28234553375054594,0.38035087030347603,0.5371900826446281,0.6333333333333333,1
21701220,19.08,10.134771827722615,0,37,37,35,32,-2.48,8.343236781968974,-20,8,-19,-20,-18,0.5433593500436298,0.25198418889553864,0.07050409384140162,0.8505332587318399,0.08104585731515612,0.07050409384140162,0.09383668241510476,0.6179775280898876,0.37931034482758613,1
21701225,27.44,18.94218572393376,0,59,59,59,56,2.52,3.623478991245844,-5,8,7,8,8,0.6090118204042912,0.11753140292947056,0.34952200080050105,0.7703542368576267,0.7434142846791971,0.7699608562767297,0.7703542368576267,0.5080645161290323,0.4942528735632184,1
21701230,25.12,16.89099168195876,0,52,52,52,46,4.48,4.570514194267425,-1,13,11,13,7,0.5662261656475093,0.15311393613590749,0.3739470635736021,0.8236946392064779,0.7760406028249914,0.8236946392064779,0.6542110056917402,0.3678160919540228,0.6551724137931035,1
1021700005,17.76,10.195214563705857,0,34,34,30,30,2.92,4.097999511957023,-3,11,2,-2,-2,0.6367447228464378,0.13041395682453413,0.4285233371048699,0.8608150732208689,0.6189882282508886,0.4712598638796004,0.4665703273138496,0.4705882352941176,0.3858267716535433,1
1021700010,11.76,9.655174778324833,0,30,30,29,26,-8.76,4.545591270670957,-15,0,-10,-9,-12,0.1562807793591501,0.09956686587778704,0.05659762791938972,0.3744624567465749,0.11434421581864805,0.13058482683898667,0.08649487116740781,0.2058823529411765,0.4705882352941176,1
1021700015,18.16,11.234518236221792,0,32,32,32,30,7.0,4.1085277168348275,-2,12,7,9,7,0.756440647274879,0.12294204809157888,0.4677425140933208,0.8781869223390124,0.7773707615569775,0.8248056624109299,0.7747572124288993,0.5245901639344263,0.5365853658536586,1
1021700020,19.64,13.672980655292394,0,41,41,41,40,-2.88,2.3549097647256043,-10,0,-10,-5,-2,0.3621670993490522,0.08122263557254733,0.1527893844680902,0.4745973924506122,0.1527893844680902,0.27880073063059024,0.37786901906663306,0.5041322314049588,0.7647058823529411,1
1021700025,15.48,9.34289034506988,0,29,29,29,29,1.36,3.122563049803799,-4,6,-3,-3,-1,0.5342796331009525,0.11267908084228108,0.3399263570206694,0.7010933389595098,0.3778289612547061,0.37542405377269134,0.4455265249763317,0.5245901639344263,0.7647058823529411,1
1021700030,16.96,10.974443038259391,0,36,36,31,31,2.16,3.2579748310875574,-2,9,0,-2,0,0.6101031555187418,0.1103969118562747,0.4582599084602642,0.8225629311360069,0.5335826879208906,0.462643074753709,0.5350792416775159,0.6176470588235294,0.7647058823529411,1
1021700035,21.24,13.723789564110927,0,45,45,44,39,1.0,2.898275349237888,-5,6,-3,0,-5,0.6485844054697448,0.10101166288459322,0.4219117095832289,0.8027963725045776,0.4952808201742065,0.608622498719443,0.4219117095832289,0.6176470588235294,0.3858267716535433,1
1021700040,20.04,13.616108107678935,0,39,39,39,39,7.24,4.827255949294589,0,16,7,12,12,0.7609131110654895,0.12011721883574718,0.5511288910696195,0.9312295006504328,0.7760392120425033,0.8813422584908024,0.8793587562153901,0.5371900826446281,0.5245901639344263,1
1021700045,16.48,11.46863548989155,0,33,33,33,33,1.44,2.786826151736057,-6,7,-6,-3,1,0.5934739063055017,0.09918596443297471,0.3210984938831266,0.7722599553387551,0.3210984938831266,0.4266963119221257,0.5754193606229483,0.5041322314049588,0.4705882352941176,1
1021700050,16.16,13.150452463698729,0,40,40,38,35,-1.48,2.9949290475735815,-7,4,3,3,2,0.3129894962648978,0.09126111227964841,0.1596970660959318,0.4966368295212827,0.4567892386234647,0.4577303790422032,0.4202362784831409,0.2058823529411765,0.5365853658536586,1
1021700055,15.2,10.491901638883201,0,36,36,34,31,-3.32,3.3072042573751017,-9,2,-6,-7,-8,0.3922004964805445,0.11657301833305277,0.2088042203621835,0.5889856350367748,0.28866621954644606,0.258722068750972,0.2305972739391167,0.4705882352941176,0.5245901639344263,1
1021700060,20.04,15.224926929217098,0,46,46,46,41,0.48,3.612423009560204,-5,8,4,8,6,0.45153710216663334,0.12637394023983411,0.2678106977621305,0.7089528481553965,0.5701285859354127,0.7089528481553965,0.6450786414713121,0.3858267716535433,0.6176470588235294,1
1021700065,16.88,13.48575544787907,0,40,40,38,38,1.96,2.6605262637305427,-3,7,5,3,6,0.6212200735359256,0.0900898021761821,0.4403422991575068,0.7793110117563362,0.7201826294571965,0.6547702652056263,0.7474148002787834,0.5365853658536586,0.5041322314049588,1
1021700070,20.56,15.215991587799989,0,50,50,46,44,6.64,4.288402966140192,0,17,17,14,13,0.7352565692710573,0.11148394461105125,0.5310434139965672,0.9327716340647596,0.9327716340647596,0.8988275365299554,0.8833894346989744,0.5080645161290323,0.5371900826446281,1
1021700075,20.2,11.18570516328765,0,34,34,34,32,-6.56,9.516638061836755,-25,5,-25,-21,-23,0.37372406128141605,0.23651333437568578,0.024569148180548974,0.7059728708090716,0.024569148180548974,0.04421538340050882,0.03269344281140887,0.5365853658536586,0.5371900826446281,1
1021700080,10.68,9.902403748585492,0,31,31,29,24,-2.04,4.284670349046704,-8,7,6,7,2,0.45881817759504123,0.15299622053706693,0.25343074256382625,0.7704689271949433,0.7412788114825031,0.7704689271949433,0.6117097414736644,0.5371900826446281,0.6176470588235294,1
1021700085,16.04,11.611993799516085,0,36,36,34,34,-6.96,4.377030957167198,-15,2,-9,-10,-9,0.3163422708825269,0.14265176788747982,0.11324080463577467,0.6340966706804995,0.23587299419725216,0.20979010792256889,0.2331732223587988,0.5041322314049588,0.411764705882353,1
1021700090,11.48,8.251642260786637,0,24,24,24,24,-6.32,4.9454625668384145,-16,2,-16,-14,-12,0.22010737961417753,0.12189558882542154,0.05343894374743617,0.4622129956351122,0.05343894374743617,0.07073500337806457,0.09235622700966384,0.2058823529411765,0.411764705882353,1
1021700095,15.92,10.946853429182287,0,34,34,33,29,-3.68,3.307204257375102,-10,1,-9,-6,-10,0.26229507156087534,0.09038853425119932,0.11212948243773037,0.4045008051166197,0.12778983755857531,0.1884305483450037,0.11212948243773037,0.2058823529411765,0.4705882352941176,1
1021700100,23.48,15.213467717782164,0,49,49,45,45,6.92,4.175356272223965,0,15,11,9,12,0.7092789517432465,0.1203176652415478,0.489233555626057,0.8971425649384674,0.8238162533613427,0.7775009923713883,0.8450063038075732,0.4705882352941176,0.6176470588235294,1
1021700105,18.48,12.381017728765272,0,42,42,37,37,-5.8,6.105735008989499,-14,4,-3,-8,-8,0.48406292447419674,0.21282656308321196,0.20698345491898384,0.8068617394531651,0.5799069084576941,0.3952068610272351,0.39071488586556985,0.7647058823529411,0.411764705882353,1
1021700110,18.16,11.975575142764542,0,35,35,34,34,1.88,2.761448895054913,-4,6,-3,-4,-2,0.6161602515548888,0.09954804858551423,0.39813954138710456,0.7570522077071598,0.4364813595486399,0.39813954138710456,0.4692965497228964,0.411764705882353,0.2058823529411765,1
1021700115,13.2,10.264501936285072,0,34,34,33,28,-5.64,4.585891407349284,-14,1,-5,-4,-9,0.41873190566241497,0.15697848437105139,0.1613178651912767,0.6548077659640048,0.4274559789449967,0.4648279310990606,0.2895897832051749,0.5245901639344263,0.2058823529411765,1
1021700120,16.2,10.8664621657649,0,36,36,34,31,-0.88,3.22886977129769,-8,5,-2,-2,-2,0.4821352170664906,0.11651695701983512,0.24294327502556445,0.692666661208231,0.43449405054275936,0.4354260763451376,0.43597246361773,0.4705882352941176,0.5041322314049588,1
1021700125,15.04,12.034882633411927,0,39,39,38,37,-8.88,5.278787739623559,-16,0,-14,-10,-11,0.26849165610573644,0.16054317548900926,0.09554008181342254,0.558789695471896,0.12141747260223976,0.20356999827527306,0.1779226747951673,0.5245901639344263,0.4705882352941176,1
1021700130,17.8,13.81882773609976,0,47,47,40,40,-3.12,2.6430285658690864,-7,4,4,-1,1,0.3888017591795361,0.09387493829254717,0.2568129502736003,0.6349535600331598,0.6349535600331598,0.4550453383798765,0.5274595949782621,0.5041322314049588,0.6176470588235294,1
1021700135,23.24,14.530739829754024,0,45,45,40,40,12.24,6.924045060511955,0,21,19,14,14,0.8091180514446239,0.16489418953678012,0.4826278995462048,0.955850478530566,0.9416068777993309,0.8841695479868297,0.882226991641567,0.411764705882353,0.5041322314049588,1
1021700140,19.64,13.272166364237604,0,44,44,41,37,3.72,2.553742351921979,0,8,6,6,4,0.6698308814099966,0.08111573995977599,0.5473497893123372,0.7993433037018022,0.7384322032063233,0.7405147798216957,0.6789172384367217,0.5080645161290323,0.4705882352941176,1
1021700145,22.76,15.93054926862222,0,53,53,47,47,3.68,3.2829255245893108,-1,11,11,7,9,0.5965407490905393,0.10764273464779511,0.4412971451254464,0.81152878057637,0.81152878057637,0.7055080954566921,0.7620445021728244,0.3858267716535433,0.4705882352941176,1
1021700150,20.44,13.299864660965541,0,43,43,40,37,3.08,2.606453529223186,-1,8,6,4,4,0.661894588622223,0.08408689448405364,0.5179540058130336,0.8084921584357363,0.7527505105684482,0.6931867914569371,0.6936592252101069,0.5371900826446281,0.4705882352941176,1
1021700155,17.28,12.366147338601461,0,40,40,36,34,-6.0,4.354308211415448,-13,2,-6,-10,-12,0.3355266598458272,0.14517730503785795,0.13679730753587666,0.6231718311094968,0.31288144475826896,0.1998829814600669,0.1543468431260164,0.5245901639344263,0.5080645161290323,1
1021700160,22.56,16.48291236402111,0,53,53,48,45,2.64,3.260429419570373,-4,9,9,6,5,0.5942137350978911,0.108677598366311,0.35989733638726823,0.7850609799577567,0.7850609799577567,0.7019548810334466,0.6691412752314035,0.411764705882353,0.3858267716535433,1
1021700165,12.44,9.724525695374556,0,32,32,28,28,-9.68,5.342059527934896,-19,0,-15,-16,-13,0.2599127997230956,0.15465406776192617,0.07004364774771665,0.5730291844187622,0.1164460905505052,0.10310056791425352,0.15207202002055348,0.5245901639344263,0.411764705882353,1
1021700170,32.24,21.10218945986411,0,63,63,61,61,24.0,17.073956776330434,-3,50,42,44,45,0.8717513544264852,0.18381903931954183,0.4278504438972787,0.9995268149371928,0.9983981324991252,0.9988279871043956,0.9989765700319968,0.5080645161290323,0.5041322314049588,1
1021700175,11.84,8.166663945577778,0,28,28,28,24,-4.84,3.8645051429646204,-10,3,-5,-3,-7,0.42564361172029325,0.13762723880210614,0.2520672501858353,0.7034985484862768,0.418453936214078,0.4924303141946232,0.34542464288726965,0.6176470588235294,0.5080645161290323,1
1021700180,21.16,13.328705863661334,0,47,47,40,37,-0.4,2.262741699796952,-4,3,3,-4,-2,0.4860141463688943,0.0867846823907301,0.3443008777261499,0.6124411994351124,0.6011494810585173,0.3469072887639542,0.4203458987638175,0.411764705882353,0.3858267716535433,1
1021700185,17.08,12.092708546888908,0,39,39,37,35,-1.16,2.9076450952618,-6,4,-1,-3,-4,0.5445957668239356,0.10673881057162224,0.36280006166951423,0.7247412310935071,0.5456598120283508,0.4695019444738921,0.4300904443662759,0.6176470588235294,0.5371900826446281,1
1021700190,19.4,14.543727170158276,0,46,46,44,40,3.92,4.568763508871957,-4,14,14,12,8,0.7708873342647852,0.11183273772362522,0.5377524238345109,0.9440988693968974,0.9440988693968974,0.9256252491881976,0.8712909790904804,0.7647058823529411,0.5080645161290323,1
1021700195,15.48,12.958765373290774,0,37,37,36,36,-0.12,3.302362790488047,-5,7,2,1,4,0.6561804612564518,0.10356112668181092,0.4868151241102735,0.8529949478751949,0.7285564309837709,0.6962581823297498,0.7814847532450169,0.6176470588235294,0.2058823529411765,1
1021700200,16.76,13.270357945436135,0,40,40,38,36,0.72,4.209703077415319,-9,8,6,4,6,0.4684385876707268,0.14401830242717006,0.16573068414114075,0.7235158504119564,0.6532980918614918,0.5813395538158864,0.6530708288558404,0.3858267716535433,0.6176470588235294,1
2021700015,24.0,16.240689640529432,0,53,53,49,47,-2.64,3.1859692402783804,-9,2,1,-3,0,0.5187179964693328,0.11485920012062527,0.2948085651904931,0.6988820426128846,0.6362033237547644,0.4896464014907663,0.6028639492494079,0.58,0.28,1
2021700025,23.72,13.657291093038912,0,45,45,44,44,8.48,4.45528899174902,0,16,11,14,16,0.8854119114154086,0.06292696067177286,0.7237344792025929,0.9651852253629388,0.9290126527909066,0.9540000590116656,0.9651852253629388,0.78,0.34,1
2021700030,31.2,18.7211110781385,0,62,62,61,57,1.16,4.460313890299651,-8,8,-3,-3,-4,0.5732741529882055,0.16459514313069304,0.23864919513011265,0.7981095545693793,0.39839232096017213,0.3976194959746729,0.3633863133402242,0.44,0.24,1
2021700050,26.2,16.615655268450897,0,52,52,52,50,8.24,4.483570006144657,0,14,9,14,14,0.6706205606427307,0.14113423234453212,0.3986576633492236,0.8322639216338177,0.6983150450047259,0.8322639216338177,0.8315934010646571,0.38000000000000006,0.78,1
2021700065,24.92,13.80411532840841,0,50,50,48,46,4.32,3.844164408554868,-4,11,11,11,9,0.63052543670415,0.1278597164656422,0.3364208358832149,0.8264097029311259,0.8258650024045651,0.8264097029311259,0.7766954254314027,0.38000000000000006,0.38000000000000006,1
2021700070,22.36,13.89353806630982,0,47,47,43,41,7.08,5.642127258401746,-3,16,16,12,14,0.8041779249458346,0.1329510702556225,0.528284946061177,0.9504566427963468,0.9504566427963468,0.913231913005318,0.934504873143556,0.6199999999999999,0.34,1
2021700085,16.76,12.506894098856037,0,45,45,39,36,-13.16,7.080564949211327,-21,3,-11,-17,-19,0.2805536527710094,0.22045664919679614,0.08876808322745577,0.7971602741309259,0.29572470537970585,0.14639829031955845,0.11204732722389678,0.78,0.38000000000000006,1
2021700090,21.04,14.487180540049883,0,43,43,43,41,3.44,2.1923503369671553,-2,6,3,6,4,0.6176651692382127,0.07615547214940309,0.4235686412617303,0.7104493124112007,0.596812595649172,0.6996405544068318,0.6298808491676039,0.44,0.5,1
2021700095,25.12,15.84,0,52,52,48,45,-1.28,3.2926585003610684,-8,4,-2,-6,-7,0.43292593122325224,0.12178610904277169,0.20793441348380395,0.6301873008083931,0.3854469599388007,0.25600543930385994,0.2280850938762435,0.38000000000000006,0.38000000000000006,1
2021700105,24.72,16.053709851619967,0,52,52,48,44,-2.96,2.821063629200873,-9,2,-2,-2,-5,0.4913505278896119,0.10327287343048065,0.28173629198602823,0.6669642706218146,0.5107942233080085,0.5152481346076071,0.4029046501532727,0.58,0.34,1
2021700110,30.12,19.202749803088096,0,61,61,61,57,2.36,2.6963679274164347,-2,9,5,9,5,0.5175977560632155,0.08858713934311849,0.3791556600137668,0.7306459114195227,0.5962764862320741,0.7306459114195227,0.5960349579426294,0.42,0.64,1
2021700115,30.6,19.479219696897513,0,65,65,59,59,7.16,5.041269681340208,-3,17,17,11,15,0.8013680150127712,0.11521922252706791,0.5209153767852798,0.9501402033072078,0.9501402033072078,0.8861496653623326,0.9340936127018226,0.58,0.28,1
2021700120,26.88,15.370933608600357,0,53,53,48,46,7.44,3.8374991856676663,0,15,11,8,6,0.7738918015185051,0.09782340201060506,0.5600998519926818,0.9207706188960424,0.8588289493942263,0.7968650341311508,0.7413378324079858,0.52,0.44,1
2021700125,24.84,14.357381376838884,0,48,48,47,43,-4.12,7.061557901766436,-15,6,-12,-13,-15,0.4539505509282222,0.23742725701256223,0.12111679568881567,0.7886938767340164,0.18020194951024485,0.158058116916359,0.12211056811794893,0.68,0.6199999999999999,1
2021700135,16.8,12.364465212858985,0,41,41,38,36,-11.08,6.596483911903371,-21,0,-11,-13,-13,0.2239641047358303,0.1715150142782715,0.04584580352263723,0.5540063868345318,0.17560096053057336,0.13649448295894284,0.13593025340730022,0.58,0.6199999999999999,1
2021700140,24.88,16.52711711097855,0,52,52,50,46,-3.72,2.8498421008891004,-10,2,-7,-5,-7,0.46462169900205125,0.10849898105493401,0.2544412556339364,0.6880173291280053,0.3269694308041557,0.39914085276171307,0.3298437797271088,0.6,0.38000000000000006,1
2021700150,22.36,14.688444437720422,0,51,51,49,45,2.84,2.377898231632296,-1,7,5,6,5,0.6938910881443268,0.07394263165618148,0.5639797230907183,0.8151689877742082,0.7502953729858982,0.7787718000432035,0.7527290428301662,0.6,0.42,1
2021700155,27.32,19.599428563098467,0,62,62,57,54,9.52,7.365432777508732,-2,24,24,19,16,0.6744079113396989,0.20997225412666143,0.3099209742796196,0.9540870038889642,0.9540870038889642,0.9077224888895232,0.8611329746153541,0.24,0.5,1
2021700160,20.24,11.741482018893526,0,35,35,35,35,-10.24,5.601999642984636,-25,0,-25,-21,-18,0.14745249078567743,0.10041686183688418,0.014036614533126544,0.4092310074925663,0.014036614533126544,0.025480724203642644,0.039194909734950434,0.34,0.64,1
2021700165,22.0,13.635248439247448,0,44,44,39,39,-8.08,5.4399999999999995,-18,0,-5,-10,-10,0.25019264529758883,0.13694453092577924,0.05679982948844544,0.5071917972069077,0.3039962988857428,0.1713332121657179,0.16867613536280535,0.5,0.6199999999999999,1
2021700170,18.16,14.013365049123639,0,46,46,45,43,-8.84,5.511297487887948,-20,0,-4,-1,-3,0.32775136244283487,0.15760856870714057,0.07241015057900953,0.6345843979246515,0.458926157030685,0.5733999321863781,0.4954639645154523,0.58,0.28,1
2021700185,27.2,17.738094598913378,0,57,57,54,50,1.6,3.9899874686520005,-4,10,10,9,5,0.48156364804272056,0.13638085349164403,0.28450547256214664,0.7577942366685139,0.7577942366685139,0.7304469754439104,0.5957916035311845,0.34,0.5,1
2021700190,40.68,21.67712158013605,0,69,69,67,67,15.6,10.721940122944167,-3,30,28,27,27,0.8045090847862116,0.21505904269855244,0.3587160626088061,0.9858427313795658,0.9812024399821324,0.978210596046464,0.9778055835755696,0.44,0.6199999999999999,1
2021700200,20.84,14.548346985138895,0,47,47,45,43,-7.84,4.4782139296822345,-14,3,-13,-11,-13,0.3083696514605436,0.15265450926358126,0.141061633167222,0.6925607460143527,0.14931852082611796,0.1935543542657762,0.14919113467277487,0.58,0.4600000000000001,1
2021700205,26.96,17.94765722873044,0,57,57,55,53,5.88,3.558876227125636,0,12,11,12,10,0.6861064428874964,0.10557025685220117,0.5010136173981095,0.8444528120635632,0.8225039061553732,0.8444528120635632,0.7986468623046069,0.5,0.64,1
2021700215,26.2,15.49967741599805,0,51,51,49,47,1.4,3.03315017762062,-3,9,-1,-3,-1,0.5784868953023777,0.11049623941532183,0.4043916202663319,0.8166924984578712,0.4795348759074718,0.4043916202663319,0.4792844972860916,0.5,0.44,1
2021700220,27.92,17.501817048523847,0,56,56,56,53,8.56,4.299581374971289,0,15,7,12,9,0.831761626355603,0.08898034557008652,0.6225562664615123,0.9387535361672608,0.8043337855403971,0.898080357379297,0.8474408603903464,0.6,0.38000000000000006,1
2021700225,26.84,16.39434048688754,0,55,55,50,50,12.28,7.313111512892443,0,26,26,21,25,0.825605760876095,0.13075819870582334,0.5175090803917592,0.9808891221639692,0.9808891221639692,0.9604688782533864,0.977896621688096,0.38000000000000006,0.28,1
2021700230,26.56,18.35010626672227,0,58,58,58,56,-4.96,6.959770111145914,-15,8,4,8,6,0.31347952598859735,0.20548984421928482,0.07734557427577231,0.7157631641348446,0.5782548781609004,0.7157631641348446,0.6478633322618393,0.42,0.58,1
2021700245,31.68,19.644276520147034,0,63,63,61,58,1.76,3.3380233672040105,-4,8,7,7,4,0.44408802309447,0.11963919525474041,0.2355624835585929,0.6583617517967996,0.6163543428062728,0.6172506733213713,0.5041221100800336,0.28,0.52,1
2021700250,34.92,19.245612487005964,0,61,61,59,59,7.48,3.5902089075707,0,15,5,3,8,0.7170555992615724,0.09888175435105868,0.4935346572153679,0.8893835034156327,0.6325458654790537,0.5591864288254842,0.7294322298064737,0.4600000000000001,0.58,1
2021700255,19.96,12.922786077313205,0,40,40,37,37,2.92,3.497656358191868,-2,9,1,1,3,0.6817728763655883,0.10411441600784486,0.5167609638837013,0.8504326392397,0.622804997966164,0.6253410950907182,0.6905166474340007,0.5,0.24,1
2021700260,12.52,9.691728432018717,0,27,27,25,25,-17.36,8.662009004844085,-29,0,-29,-29,-27,0.15331249321837834,0.17905295396786117,0.016752964391287664,0.5925575884452577,0.016752964391287664,0.016815546465663782,0.022351902391849882,0.58,0.4600000000000001,1
2021700270,19.6,12.88720295486961,0,44,44,41,39,-12.04,9.65185992438763,-28,5,-23,-25,-24,0.14995510016017344,0.1657354711773824,0.007192956915941155,0.550098577384064,0.014971524726837637,0.011153386400340993,0.012931812779173593,0.28,0.68,1
2021700275,24.16,15.156991785971252,0,46,46,45,41,2.76,3.43255007246799,-4,8,1,3,0,0.5023416942707726,0.1203179928728851,0.2743790693340572,0.6887748267199619,0.4280196125956043,0.5039810205084035,0.3921070470836387,0.24,0.38000000000000006,1
2021700280,19.96,13.63078867857616,0,43,43,41,41,-0.8,3.6441734316577197,-7,5,5,4,4,0.6451492903682282,0.1184342016814838,0.429819056793448,0.8176822163110894,0.8176822163110894,0.794125051419092,0.7910292962654044,0.78,0.5,1
